"","state","year","hazard","cropdmg","cropdmg_adj","cropdmgpercapita","propertydmg","propertydmg_adj","propertydmgpercapita","duration_days"
"1562","DISTRICT OF COLUMBIA",2012,"Wind",20000,26225.43418,0.04132,39000,51139.59665,0.08057,1
"1563","DISTRICT OF COLUMBIA",2013,"Severe Storm/Thunder Storm",1250,1615.4275,0.00248,1000,1292.342,0.00199,1
"1564","DISTRICT OF COLUMBIA",2013,"Wind",1250,1615.4275,0.00248,1000,1292.342,0.00199,1
"1565","DISTRICT OF COLUMBIA",2014,"Severe Storm/Thunder Storm",1750,2225.49677,0.00336,3000,3815.13733,0.00576,1
"1566","DISTRICT OF COLUMBIA",2014,"Wind",1750,2225.49677,0.00336,3000,3815.13733,0.00576,1
"1567","DISTRICT OF COLUMBIA",2015,"Severe Storm/Thunder Storm",0,0,0,6500,8256.33078,0.01223,1
"1568","DISTRICT OF COLUMBIA",2015,"Wind",0,0,0,6500,8256.33078,0.01223,1
"1569","DISTRICT OF COLUMBIA",2017,"Tornado",0,0,0,0,0,0,1
"1570","DISTRICT OF COLUMBIA",2018,"Wind",0,0,0,3000,3596.79479,0.00512,2
"1571","DISTRICT OF COLUMBIA",2019,"Flooding",0,0,0,5e+05,580850.68621,0.82303,1
"1572","DISTRICT OF COLUMBIA",2020,"Flooding",0,0,0,1e+05,114855.99331,0.17121,1
"1573","DISTRICT OF COLUMBIA",2020,"Lightning",0,0,0,0,0,0,1
"1574","DISTRICT OF COLUMBIA",2020,"Severe Storm/Thunder Storm",0,0,0,231000,265317.34454,0.3955,1
"1575","DISTRICT OF COLUMBIA",2020,"Wind",0,0,0,231000,265317.34454,0.3955,1
"1576","DISTRICT OF COLUMBIA",2021,"Severe Storm/Thunder Storm",0,0,0,271000,309941.31867,0.46326,1
"1577","DISTRICT OF COLUMBIA",2021,"Tornado",0,0,0,2e+05,228738.98057,0.34189,1
"1578","DISTRICT OF COLUMBIA",2021,"Wind",0,0,0,271000,309941.31867,0.46326,1
"1579","DISTRICT OF COLUMBIA",2022,"Lightning",0,0,0,2e+05,212820.29389,0.31719,1
"1580","DISTRICT OF COLUMBIA",2022,"Severe Storm/Thunder Storm",0,0,0,28750,30592.91725,0.0456,1
"1581","DISTRICT OF COLUMBIA",2022,"Wind",0,0,0,28750,30592.91725,0.0456,1
"1582","DISTRICT OF COLUMBIA",2023,"Severe Storm/Thunder Storm",0,0,0,12665500,12665500,18.65394,1
"1583","DISTRICT OF COLUMBIA",2023,"Wind",0,0,0,12665500,12665500,18.65394,1
"1584","FLORIDA",2000,"Coastal",0,0,0,0,0,0,1
"1585","FLORIDA",2000,"Flooding",5.13e+08,896886410.15834,397.06938,455815500,796909800.17452,534.03107,2
"1586","FLORIDA",2000,"Hail",0,0,0,320000,559461.30848,1.35587,1
"1587","FLORIDA",2000,"Hurricane/Tropical Storm",0,0,0,5100000,8916414.60391,33.41235,2
"1588","FLORIDA",2000,"Lightning",0,0,0,6089000,10645499.71044,55.1685,1
"1589","FLORIDA",2000,"Severe Storm/Thunder Storm",0,0,0,4237825,7409059.74879,93.32829,1
"1590","FLORIDA",2000,"Tornado",1000,1748.31659,0.00154,7918500,13844044.91002,249.88657,1
"1591","FLORIDA",2000,"Wildfire",0,0,0,1905000,3330543.10205,75.21348,9
"1592","FLORIDA",2000,"Wind",1e+06,1748316.589,106.64889,4387825,7671307.23714,93.57324,1
"1593","FLORIDA",2000,"Winter Weather",6500000,11364057.82852,141.53534,0,0,0,1
"1594","FLORIDA",2001,"Coastal",0,0,0,40000,67997.76771,0.22755,1
"1595","FLORIDA",2001,"Drought",0,0,0,1e+08,169994419.28085,146.83679,20
"1596","FLORIDA",2001,"Flooding",0,0,0,33875000,57585609.53139,438.06994,5
"1597","FLORIDA",2001,"Fog",0,0,0,650000,1104963.72533,2.24864,1
"1598","FLORIDA",2001,"Hail",0,0,0,450000,764974.88676,1.22867,1
"1599","FLORIDA",2001,"Heat",0,0,0,0,0,0,1
"1600","FLORIDA",2001,"Hurricane/Tropical Storm",0,0,0,28900000,49128387.17217,599.5708,3
"1601","FLORIDA",2001,"Lightning",0,0,0,1466000,2492118.18666,14.05513,1
"1602","FLORIDA",2001,"Severe Storm/Thunder Storm",0,0,0,23044700,39174703.94001,91.92292,2
"1603","FLORIDA",2001,"Tornado",2000,3399.88839,0.00294,14805500,25168523.74663,372.39443,1
"1604","FLORIDA",2001,"Wildfire",0,0,0,2e+05,339988.83856,1.02137,4
"1605","FLORIDA",2001,"Wind",9500000,16149469.83168,446.45094,35608700,60532802.77846,178.79257,2
"1606","FLORIDA",2001,"Winter Weather",25450000,43263579.70698,485.79872,32515000,55273685.42917,123.13199,1
"1607","FLORIDA",2002,"Coastal",0,0,0,0,0,0,1
"1608","FLORIDA",2002,"Flooding",0,0,0,12145000,20324486.47133,455.136,2
"1609","FLORIDA",2002,"Hail",0,0,0,3500,5857.20071,0.03809,1
"1610","FLORIDA",2002,"Hurricane/Tropical Storm",0,0,0,22699000,37986456.84748,586.38312,3
"1611","FLORIDA",2002,"Lightning",15000,25102.28877,0.06185,1683000,2816476.79961,28.62339,2
"1612","FLORIDA",2002,"Severe Storm/Thunder Storm",5125,8576.61533,0.04048,1372850,2297445.14221,39.17861,1
"1613","FLORIDA",2002,"Tornado",12000,20081.83101,0.32644,3700000,6191897.89575,96.04098,1
"1614","FLORIDA",2002,"Wind",5125,8576.61533,0.04048,1361850,2279036.79712,39.23766,1
"1615","FLORIDA",2003,"Coastal",0,0,0,0,0,0,2
"1616","FLORIDA",2003,"Flooding",0,0,0,22375000,36609891.91686,380.59102,30
"1617","FLORIDA",2003,"Fog",0,0,0,1e+05,163619.62868,2.29648,1
"1618","FLORIDA",2003,"Hail",0,0,0,80250,131304.75201,0.49408,1
"1619","FLORIDA",2003,"Heat",0,0,0,0,0,0,1
"1620","FLORIDA",2003,"Lightning",0,0,0,2820500,4614891.62688,15.51721,2
"1621","FLORIDA",2003,"Severe Storm/Thunder Storm",247500,404958.58098,0.72274,1824750,2985649.17431,19.12042,1
"1622","FLORIDA",2003,"Tornado",0,0,0,90136000,147480188.50583,209.97373,1
"1623","FLORIDA",2003,"Wildfire",0,0,0,0,0,0,1
"1624","FLORIDA",2003,"Wind",8557500,14001749.72418,24.75179,1829750,2993830.15575,19.17223,1
"1625","FLORIDA",2003,"Winter Weather",8510000,13924030.40056,24.16815,2115000,3460555.14655,2.90925,1
"1626","FLORIDA",2004,"Coastal",0,0,0,0,0,0,1
"1627","FLORIDA",2004,"Flooding",0,0,0,24825000,39564941.222,569.55722,22
"1628","FLORIDA",2004,"Hail",0,0,0,6000,9562.52356,0.00734,1
"1629","FLORIDA",2004,"Hurricane/Tropical Storm",461900000,736154938.5877,11298.75828,16189170000,25801553252.0801,130059.48973,6
"1630","FLORIDA",2004,"Lightning",40000,63750.15705,0.21618,2456500,3915056.52011,23.0143,1
"1631","FLORIDA",2004,"Severe Storm/Thunder Storm",2500,3984.38482,0.00362,1035000,1649535.31379,18.55031,1
"1632","FLORIDA",2004,"Tornado",15000,23906.3089,0.86439,15334000,24438622.70687,579.99077,1
"1633","FLORIDA",2004,"Wind",305902500,487533310.45967,6035.28605,3221449000,5134196992.33253,28943.93845,2
"1634","FLORIDA",2005,"Coastal",0,0,0,225000,346843.45227,23.77064,3
"1635","FLORIDA",2005,"Flooding",0,0,0,65983000,101714540.05035,4434.098,31
"1636","FLORIDA",2005,"Hail",0,0,0,2697000,4157496.84791,27.77389,1
"1637","FLORIDA",2005,"Hurricane/Tropical Storm",489800000,755039657.43695,923.68114,11997425000,18494348023.9394,27689.20542,3
"1638","FLORIDA",2005,"Lightning",0,0,0,6691500,10315124.2706,18.95955,1
"1639","FLORIDA",2005,"Severe Storm/Thunder Storm",0,0,0,936000,1442868.76146,66.85869,1
"1640","FLORIDA",2005,"Tornado",0,0,0,9818000,15134706.73074,261.47704,1
"1641","FLORIDA",2005,"Wind",2.1e+07,32372055.54548,822.04306,7446000,11478205.98055,324.51497,1
"1642","FLORIDA",2006,"Coastal",0,0,0,0,0,0,1
"1643","FLORIDA",2006,"Drought",32000,47787.32014,1.6703,0,0,0,14
"1644","FLORIDA",2006,"Flooding",0,0,0,2356000,3518341.44501,17.98976,2
"1645","FLORIDA",2006,"Fog",0,0,0,0,0,0,1
"1646","FLORIDA",2006,"Hail",0,0,0,111000,165762.26672,7.9213,1
"1647","FLORIDA",2006,"Heat",0,0,0,0,0,0,1
"1648","FLORIDA",2006,"Hurricane/Tropical Storm",0,0,0,390200,582706.63491,23.78056,3
"1649","FLORIDA",2006,"Lightning",0,0,0,9052000,13517838.18346,29.90001,1
"1650","FLORIDA",2006,"Severe Storm/Thunder Storm",0,0,0,4457250,6656251.02113,43.87866,2
"1651","FLORIDA",2006,"Tornado",0,0,0,11990000,17905311.51344,190.41522,1
"1652","FLORIDA",2006,"Wind",0,0,0,4172250,6230645.20116,43.42869,2
"1653","FLORIDA",2007,"Coastal",0,0,0,7050000,10236584.10734,19.07659,9
"1654","FLORIDA",2007,"Flooding",0,0,0,4057000,5890754.85439,4.89804,4
"1655","FLORIDA",2007,"Fog",0,0,0,130000,188759.70694,0.73083,1
"1656","FLORIDA",2007,"Hail",850000,1234198.08386,0.97592,11000,15971.9752,0.08279,1
"1657","FLORIDA",2007,"Hurricane/Tropical Storm",0,0,0,41000,59531.90757,0.12616,3
"1658","FLORIDA",2007,"Lightning",0,0,0,22461000,32613321.36666,52.93257,2
"1659","FLORIDA",2007,"Severe Storm/Thunder Storm",12500,18149.97182,0.04123,635875,923289.06656,17.98968,1
"1660","FLORIDA",2007,"Tornado",2000,2903.99549,0.00506,230771500,335079697.77687,1933.27899,1
"1661","FLORIDA",2007,"Wildfire",0,0,0,10825000,15717875.59744,227.31126,24
"1662","FLORIDA",2007,"Wind",12500,18149.97182,0.04123,595885,865223.67671,18.11471,1
"1663","FLORIDA",2007,"Winter Weather",5e+07,72599887.2861,57.40719,0,0,0,1
"1664","FLORIDA",2008,"Coastal",0,0,0,3e+05,419492.69167,2.29926,4
"1665","FLORIDA",2008,"Flooding",2.5e+07,34957724.30604,157.33799,168499200,235613943.1755,851.42362,8
"1666","FLORIDA",2008,"Hail",0,0,0,2000,2796.61794,0.00544,1
"1667","FLORIDA",2008,"Hurricane/Tropical Storm",305000,426484.23653,4.50212,86909000,121525634.46853,1885.31087,4
"1668","FLORIDA",2008,"Lightning",0,0,0,6959000,9730832.13783,38.79282,1
"1669","FLORIDA",2008,"Severe Storm/Thunder Storm",0,0,0,7383250,10324064.7193,37.75428,1
"1670","FLORIDA",2008,"Tornado",0,0,0,10910590,15256375.88945,150.82175,1
"1671","FLORIDA",2008,"Wildfire",0,0,0,16980000,23743286.34866,47.40352,4
"1672","FLORIDA",2008,"Wind",0,0,0,7216250,10090547.12094,37.58935,1
"1673","FLORIDA",2008,"Winter Weather",15080000,21086499.3014,19.98051,0,0,0,2
"1674","FLORIDA",2009,"Coastal",0,0,0,0,0,0,1
"1675","FLORIDA",2009,"Flooding",0,0,0,78416000,110041298.72833,568.93356,8
"1676","FLORIDA",2009,"Heat",0,0,0,0,0,0,4
"1677","FLORIDA",2009,"Hurricane/Tropical Storm",0,0,0,8e+05,1122641.28472,38.65613,3
"1678","FLORIDA",2009,"Lightning",0,0,0,3949000,5541638.0417,21.41081,1
"1679","FLORIDA",2009,"Severe Storm/Thunder Storm",1250,1754.12701,0.05373,2591350,3636445.61645,32.77874,1
"1680","FLORIDA",2009,"Tornado",0,0,0,6204000,8706083.16301,59.03404,1
"1681","FLORIDA",2009,"Wildfire",0,0,0,65000,91214.60438,0.28635,1
"1682","FLORIDA",2009,"Wind",1250,1754.12701,0.05373,2425550,3403778.21019,32.74401,4
"1683","FLORIDA",2009,"Winter Weather",61550000,86373213.8432,119.16602,0,0,0,2
"1684","FLORIDA",2010,"Coastal",0,0,0,5000,6903.27523,0.00522,3
"1685","FLORIDA",2010,"Flooding",0,0,0,48000,66271.44221,0.37446,1
"1686","FLORIDA",2010,"Hail",0,0,0,0,0,0,1
"1687","FLORIDA",2010,"Heat",0,0,0,0,0,0,1
"1688","FLORIDA",2010,"Hurricane/Tropical Storm",0,0,0,2000,2761.31009,0.0011,1
"1689","FLORIDA",2010,"Lightning",500,690.32752,0.00075,4482750,6189131.40746,62.40499,1
"1690","FLORIDA",2010,"Severe Storm/Thunder Storm",1000,1380.65505,0.00417,823925,1137556.20878,4.97666,1
"1691","FLORIDA",2010,"Tornado",0,0,0,5865500,8098232.17231,175.42273,1
"1692","FLORIDA",2010,"Wildfire",0,0,0,0,0,0,1
"1693","FLORIDA",2010,"Wind",2600,3589.70312,0.02716,825425,1139627.19134,4.97515,2
"1694","FLORIDA",2010,"Winter Weather",1046260000,1444524148.42796,4953.45065,3020000,4169578.23892,3.38031,12
"1695","FLORIDA",2011,"Coastal",0,0,0,4000,5353.63128,0.00401,2
"1696","FLORIDA",2011,"Flooding",2000,2676.81564,0.00307,2136000,2858839.1043,1.85285,2
"1697","FLORIDA",2011,"Hail",0,0,0,250,334.60196,0.00036,1
"1698","FLORIDA",2011,"Heat",0,0,0,0,0,0,1
"1699","FLORIDA",2011,"Lightning",0,0,0,1116600,1494466.17222,5.84204,1
"1700","FLORIDA",2011,"Severe Storm/Thunder Storm",225,301.14176,0.00178,2039125,2729180.8467,40.32815,1
"1701","FLORIDA",2011,"Tornado",1e+05,133840.78204,0.85949,10758000,14398591.33149,34.08378,1
"1702","FLORIDA",2011,"Wildfire",0,0,0,177000,236898.1842,0.69963,16
"1703","FLORIDA",2011,"Wind",225,301.14176,0.00178,2220625,2972101.8661,46.85615,1
"1704","FLORIDA",2012,"Coastal",0,0,0,0,0,0,3
"1705","FLORIDA",2012,"Flooding",10000,13112.71709,0.30123,133198000,174658769.0973,972.55196,6
"1706","FLORIDA",2012,"Hail",0,0,0,3300,4327.19664,0.00184,1
"1707","FLORIDA",2012,"Heat",0,0,0,0,0,0,1
"1708","FLORIDA",2012,"Hurricane/Tropical Storm",0,0,0,3827000,5018236.8304,50.85704,3
"1709","FLORIDA",2012,"Lightning",0,0,0,3309700,4339915.97532,42.8467,1
"1710","FLORIDA",2012,"Severe Storm/Thunder Storm",0,0,0,845925,1109237.52045,9.77632,2
"1711","FLORIDA",2012,"Tornado",0,0,0,4131000,5416863.42994,21.43384,1
"1712","FLORIDA",2012,"Wildfire",0,0,0,10000,13112.71709,0.06765,1
"1713","FLORIDA",2012,"Wind",0,0,0,707925,928282.0246,9.6585,1
"1714","FLORIDA",2012,"Winter Weather",350000,458945.09816,6.9976,0,0,0,3
"1715","FLORIDA",2013,"Coastal",0,0,0,0,0,0,1
"1716","FLORIDA",2013,"Flooding",38250000,49432081.58895,236.01011,52318700,67613653.51706,2422.87838,3
"1717","FLORIDA",2013,"Hail",0,0,0,725000,936947.95169,3.44911,1
"1718","FLORIDA",2013,"Landslide",0,0,0,83298,107649.50411,0.34951,1
"1719","FLORIDA",2013,"Lightning",0,0,0,3623800,4683188.94803,30.62202,1
"1720","FLORIDA",2013,"Severe Storm/Thunder Storm",5000,6461.71001,0.01038,498000,643586.31716,8.87391,1
"1721","FLORIDA",2013,"Tornado",0,0,0,6454500,8341421.45401,88.05525,1
"1722","FLORIDA",2013,"Wind",5000,6461.71001,0.01038,496000.01,641001.64608,9.03519,1
"1723","FLORIDA",2013,"Winter Weather",3e+06,3877026.00698,2.81614,0,0,0,1
"1724","FLORIDA",2014,"Coastal",0,0,0,1000,1271.71244,0.00091,2
"1725","FLORIDA",2014,"Flooding",0,0,0,195461830,248571241.28012,1649.87129,6
"1726","FLORIDA",2014,"Lightning",0,0,0,5863450,7456622.32204,23.76219,1
"1727","FLORIDA",2014,"Severe Storm/Thunder Storm",0,0,0,961500,1222751.51364,14.10623,2
"1728","FLORIDA",2014,"Tornado",0,0,0,3124000,3972829.67093,186.83415,1
"1729","FLORIDA",2014,"Wind",0,0,0,1476500,1877683.42162,16.25174,2
"1730","FLORIDA",2014,"Winter Weather",0,0,0,3350010,4260249.4001,167.07719,2
"1731","FLORIDA",2015,"Coastal",0,0,0,0,0,0,4
"1732","FLORIDA",2015,"Flooding",1e+06,1270204.73613,0.47252,19257500,24460967.70594,106.031,3
"1733","FLORIDA",2015,"Lightning",500,635.10237,0.00067,4974000,6317998.35749,20.30723,1
"1734","FLORIDA",2015,"Severe Storm/Thunder Storm",0,0,0,827200,1050713.35772,17.87605,1
"1735","FLORIDA",2015,"Tornado",0,0,0,192000,243879.30934,4.49819,1
"1736","FLORIDA",2015,"Wind",0,0,0,752200,955448.00251,17.68356,1
"1737","FLORIDA",2016,"Coastal",0,0,0,23600000,29074456.73809,19.3848,3
"1738","FLORIDA",2016,"Flooding",5000,6159.84253,0.00226,433534500,534100850.20006,6863.93981,7
"1739","FLORIDA",2016,"Hail",0,0,0,55000,67758.26782,0.33368,1
"1740","FLORIDA",2016,"Hurricane/Tropical Storm",0,0,0,2748187000,3385679832.19042,13690.3135,3
"1741","FLORIDA",2016,"Lightning",0,0,0,1453500,1790666.22326,4.85742,1
"1742","FLORIDA",2016,"Severe Storm/Thunder Storm",2500,3079.92126,0.00212,1243075,1531429.25041,15.62164,1
"1743","FLORIDA",2016,"Tornado",0,0,0,45050000,55500181.18861,164.54531,1
"1744","FLORIDA",2016,"Wind",2500,3079.92126,0.00212,1269075,1563460.43156,15.68301,1
"1745","FLORIDA",2017,"Coastal",0,0,0,0,0,0,1
"1746","FLORIDA",2017,"Flooding",0,0,0,568305210,685931849.36664,1249.73481,20
"1747","FLORIDA",2017,"Heat",0,0,0,0,0,0,1
"1748","FLORIDA",2017,"Hurricane/Tropical Storm",634845000,766243907.7607,6186.80838,3342330000.01,4034118564.74175,16361.60803,4
"1749","FLORIDA",2017,"Lightning",0,0,0,1150500,1388628.11533,7.64414,1
"1750","FLORIDA",2017,"Severe Storm/Thunder Storm",0,0,0,984625,1188420.6502,14.24231,1
"1751","FLORIDA",2017,"Tornado",2000,2413.95587,0.0041,1646000,1986685.68261,11.88012,1
"1752","FLORIDA",2017,"Wildfire",0,0,0,7075000,8539368.89699,19.29176,9
"1753","FLORIDA",2017,"Wind",0,0,0,1077625,1300669.59825,14.45749,1
"1754","FLORIDA",2018,"Coastal",0,0,0,0,0,0,3
"1755","FLORIDA",2018,"Flooding",0,0,0,1050187000,1259102377.85914,30967.38738,2
"1756","FLORIDA",2018,"Hail",0,0,0,8000,9591.45278,0.14297,1
"1757","FLORIDA",2018,"Hurricane/Tropical Storm",1.5e+09,1798397396.64337,87749.54136,3150849500,3777653025.34338,178434.67394,2
"1758","FLORIDA",2018,"Lightning",0,0,0,2896100,3472225.80028,13.25728,1
"1759","FLORIDA",2018,"Severe Storm/Thunder Storm",0,0,0,577580,692478.91224,11.4544,1
"1760","FLORIDA",2018,"Tornado",0,0,0,2715400,3255578.86056,26.89567,1
"1761","FLORIDA",2018,"Wildfire",0,0,0,1470000,1762429.44871,83.56477,3
"1762","FLORIDA",2018,"Wind",0,0,0,597580,716457.54419,11.46398,1
"1763","FLORIDA",2019,"Coastal",0,0,0,0,0,0,2
"1764","FLORIDA",2019,"Flooding",0,0,0,649100,754060.36083,32.8415,4
"1765","FLORIDA",2019,"Hail",0,0,0,500,580.85069,0.03126,1
"1766","FLORIDA",2019,"Hurricane/Tropical Storm",1,1.1617,0,1e+07,11617013.72414,12.12942,4
"1767","FLORIDA",2019,"Lightning",0,0,0,2526000,2934457.66672,3.90833,1
"1768","FLORIDA",2019,"Severe Storm/Thunder Storm",500,580.85069,0.00039,736915,856075.16685,8.07296,1
"1769","FLORIDA",2019,"Tornado",0,0,0,12835000,14910437.11494,28.78854,1
"1770","FLORIDA",2019,"Wildfire",0,0,0,10000,11617.01372,0.84114,1
"1771","FLORIDA",2019,"Wind",500,580.85069,0.00039,744915,865368.77783,8.06956,1
"1772","FLORIDA",2020,"Coastal",0,0,0,0,0,0,1
"1773","FLORIDA",2020,"Flooding",0,0,0,48976000,56251871.28142,1776.79695,3
"1774","FLORIDA",2020,"Hurricane/Tropical Storm",9e+07,103370393.97517,451.58768,184253500,211626187.62561,882.91672,3
"1775","FLORIDA",2020,"Lightning",0,0,0,384000,441047.01429,2.44288,1
"1776","FLORIDA",2020,"Severe Storm/Thunder Storm",12000,13782.7192,0.01099,438760,503942.15623,8.4528,1
"1777","FLORIDA",2020,"Tornado",8000,9188.47946,0.02288,27012000,31024900.91175,78.57073,1
"1778","FLORIDA",2020,"Wildfire",0,0,0,100025000,114884707.30407,150.13392,1
"1779","FLORIDA",2020,"Wind",12000,13782.7192,0.01099,477760,548735.99362,15.01975,1
"1780","FLORIDA",2021,"Coastal",0,0,0,1000,1143.6949,0.00076,2
"1781","FLORIDA",2021,"Flooding",0,0,0,37613000,43017796.38034,1557.82415,21
"1782","FLORIDA",2021,"Hurricane/Tropical Storm",0,0,0,1158000,1324398.69748,53.73957,2
"1783","FLORIDA",2021,"Lightning",0,0,0,132000,150967.72717,4.49376,1
"1784","FLORIDA",2021,"Severe Storm/Thunder Storm",0,0,0,2624210,3001295.60097,43.71185,1
"1785","FLORIDA",2021,"Tornado",2000,2287.38981,0.00303,2795000,3196627.25342,10.81915,1
"1786","FLORIDA",2021,"Wildfire",0,0,0,810000,926392.8713,2.69108,1
"1787","FLORIDA",2021,"Wind",0,0,0,3721210,4255928.90938,72.56528,1
"1788","FLORIDA",2022,"Coastal",0,0,0,0,0,0,1
"1789","FLORIDA",2022,"Flooding",200,212.82029,0.00094,1556017200,1655760189.02454,2894.94816,3
"1790","FLORIDA",2022,"Hail",0,0,0,500500,532582.78546,5.03736,1
"1791","FLORIDA",2022,"Heat",0,0,0,0,0,0,1
"1792","FLORIDA",2022,"Hurricane/Tropical Storm",5e+05,532050.73473,0.19904,15421294000,16409821606.3698,38393.54891,3
"1793","FLORIDA",2022,"Lightning",0,0,0,1297000,1380139.60589,4.4442,1
"1794","FLORIDA",2022,"Severe Storm/Thunder Storm",0,0,0,3247027,3455166.20208,14.93576,1
"1795","FLORIDA",2022,"Tornado",0,0,0,17251240,18357069.834,77.06117,1
"1796","FLORIDA",2022,"Wind",0,0,0,3904027,4154280.86751,48.39854,3
"1797","FLORIDA",2022,"Winter Weather",0,0,0,650000,691665.95515,33.43791,3
"1798","FLORIDA",2023,"Coastal",0,0,0,0,0,0,1
"1799","FLORIDA",2023,"Flooding",0,0,0,54165000,54165000,1234.56589,1
"1800","FLORIDA",2023,"Hail",0,0,0,600,600,0.00125,1
"1801","FLORIDA",2023,"Heat",0,0,0,0,0,0,1
"1802","FLORIDA",2023,"Hurricane/Tropical Storm",337500000,337500000,23362.34493,47535000,47535000,2790.6428,1
"1803","FLORIDA",2023,"Lightning",0,0,0,471000,471000,1.33648,1
"1804","FLORIDA",2023,"Severe Storm/Thunder Storm",7500,7500,0.04078,777300,777300,13.93003,1
"1805","FLORIDA",2023,"Tornado",0,0,0,3118500,3118500,80.28007,1
"1806","FLORIDA",2023,"Wind",7500,7500,0.04078,889500,889500,14.84851,1
"1807","GEORGIA",2000,"Drought",306722320,536247720.27337,30879.6352,0,0,0,30
"1808","GEORGIA",2000,"Flooding",0,0,0,2201000,3848044.81239,183.04192,1
"1809","GEORGIA",2000,"Hail",0,0,0,7400,12937.54276,0.26621,1
"1810","GEORGIA",2000,"Lightning",0,0,0,7902500,13816071.84459,192.80247,2
"1811","GEORGIA",2000,"Severe Storm/Thunder Storm",125000,218539.57363,26.43517,9138875,15977646.76732,255.9271,2
"1812","GEORGIA",2000,"Tornado",5008000,8755569.47773,368.99656,34228000,59841380.20838,2151.26012,2
"1813","GEORGIA",2000,"Wind",125000,218539.57363,26.43517,9237675,16150380.44631,258.03544,2
"1814","GEORGIA",2000,"Winter Weather",0,0,0,50020190,87451127.96206,3534.35401,3
"1815","GEORGIA",2001,"Flooding",50000,84997.20964,1.06897,3989000,6781077.38511,251.38967,2
"1816","GEORGIA",2001,"Hail",0,0,0,1803950,3066614.32662,20.28786,1
"1817","GEORGIA",2001,"Lightning",0,0,0,2558500,4349307.2173,57.23628,1
"1818","GEORGIA",2001,"Severe Storm/Thunder Storm",0,0,0,1717400,2919484.15673,132.72155,2
"1819","GEORGIA",2001,"Tornado",0,0,0,4667000,7933639.54784,267.89682,1
"1820","GEORGIA",2001,"Wind",0,0,0,3244400,5515298.93915,213.79653,2
"1821","GEORGIA",2002,"Flooding",2200000,3681669.0191,371.17603,7420000,12417265.50986,1066.89492,2
"1822","GEORGIA",2002,"Hail",105000,175716.02137,7.26022,354000,592414.01489,19.90985,1
"1823","GEORGIA",2002,"Hurricane/Tropical Storm",2200000,3681669.0191,371.17603,5735000,9597441.73842,1062.00499,3
"1824","GEORGIA",2002,"Lightning",0,0,0,5540000,9271111.98445,212.33849,1
"1825","GEORGIA",2002,"Severe Storm/Thunder Storm",50000,83674.29589,2.65894,9521050,15933343.09739,489.40711,2
"1826","GEORGIA",2002,"Tornado",50000,83674.29589,2.17189,11787500,19726215.25572,698.63867,1
"1827","GEORGIA",2002,"Wind",50000,83674.29589,2.65894,10217050,17098089.29616,533.77494,2
"1828","GEORGIA",2002,"Winter Weather",0,0,0,4050000,6777617.96697,317.61464,2
"1829","GEORGIA",2003,"Flooding",1000,1636.19629,0.08891,31965500,52301832.40529,1301.73085,4
"1830","GEORGIA",2003,"Hail",0,0,0,180000,294515.33162,9.08892,1
"1831","GEORGIA",2003,"Lightning",0,0,0,2741500,4485632.12023,100.25807,2
"1832","GEORGIA",2003,"Severe Storm/Thunder Storm",3000,4908.58886,0.17734,3620050,5923112.36798,213.59222,8
"1833","GEORGIA",2003,"Tornado",2500,4090.49072,0.08323,8871500,14515515.35823,618.96457,1
"1834","GEORGIA",2003,"Wind",0,0,0,3523800,5765628.47538,211.36658,2
"1835","GEORGIA",2004,"Flooding",0,0,0,52099500,83033782.68662,1128.14323,3
"1836","GEORGIA",2004,"Hail",0,0,0,251000,400032.23552,18.55,1
"1837","GEORGIA",2004,"Hurricane/Tropical Storm",0,0,0,6405000,10207993.89836,564.5265,3
"1838","GEORGIA",2004,"Landslide",0,0,0,1e+05,159375.39264,10.00159,1
"1839","GEORGIA",2004,"Lightning",0,0,0,4406000,7022079.79956,59.94165,1
"1840","GEORGIA",2004,"Severe Storm/Thunder Storm",0,0,0,3615925,5762894.66619,95.18811,2
"1841","GEORGIA",2004,"Tornado",0,0,0,5724500,9123444.35147,726.69831,1
"1842","GEORGIA",2004,"Wildfire",0,0,0,3190000,5084075.0251,41.75358,1
"1843","GEORGIA",2004,"Wind",26500000,42234479.04866,2416.85641,33705925,53718950.31049,2146.61665,2
"1844","GEORGIA",2004,"Winter Weather",0,0,0,960000,1530003.76931,183.41756,3
"1845","GEORGIA",2005,"Coastal",0,0,0,0,0,0,1
"1846","GEORGIA",2005,"Flooding",0,0,0,20873100,32176435.8384,868.84449,3
"1847","GEORGIA",2005,"Hail",0,0,0,30624650,47208708.13623,289.0605,1
"1848","GEORGIA",2005,"Hurricane/Tropical Storm",0,0,0,7700000,11869753.70001,736.9468,3
"1849","GEORGIA",2005,"Lightning",0,0,0,8848500,13640196.83306,215.74952,1
"1850","GEORGIA",2005,"Severe Storm/Thunder Storm",50000,77076.32273,6.11377,2199500,3390587.43678,64.32569,2
"1851","GEORGIA",2005,"Tornado",5e+05,770763.22727,88.51208,96067000,148089821.90893,3168.17451,1
"1852","GEORGIA",2005,"Wildfire",0,0,0,1000,1541.52645,0.02516,1
