StateName,Year,Hazard,CropDmg,CropDmg(ADJ 2023),CropDmgPerCapita,Crop_Damage_Duration,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
OREGON,2017,Flooding,0.00000,0.00000,0.00000,0,285000.00000,343988.71175,20.35605,2,2,2
OREGON,2017,Landslide,0.00000,0.00000,0.00000,0,99.00000,119.49082,0.00029,1,1,1
OREGON,2017,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,8500.00000,10259.31246,0.18365,1,1,2
OREGON,2017,Tornado,0.00000,0.00000,0.00000,0,280000.00000,337953.82207,2.45932,1,1,2
OREGON,2017,Wildfire,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
OREGON,2017,Wind,0.00000,0.00000,0.00000,0,94500.00000,114059.41495,1.94226,6,11,12
OREGON,2017,Winter Weather,0.00000,0.00000,0.00000,0,310000.00000,374163.16015,1.71065,2,11,7
OREGON,2018,Coastal,0.00000,0.00000,0.00000,0,15000.00000,17983.97397,0.56182,2,2,10
OREGON,2018,Flooding,0.00000,0.00000,0.00000,0,1353000.00000,1622154.45177,23.58572,2,2,3
OREGON,2018,Hail,5000.00000,5994.65799,0.25588,1,0.00000,0.00000,0.00000,0,1,1
OREGON,2018,Lightning,0.00000,0.00000,0.00000,0,6000.00000,7193.58959,0.01204,1,1,1
OREGON,2018,Tornado,0.00000,0.00000,0.00000,0,107200.00000,128525.46728,0.21162,1,1,3
OREGON,2018,Wildfire,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,15,3
OREGON,2018,Wind,0.00000,0.00000,0.00000,0,199999.98000,239786.29557,2.88586,2,2,60
OREGON,2018,Winter Weather,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
OREGON,2019,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,3
OREGON,2019,Flooding,60000.00000,69702.08234,3.77621,4,16788000.00000,19502642.64009,1332.66829,6,6,13
OREGON,2019,Landslide,0.00000,0.00000,0.00000,0,100000.00000,116170.13724,0.30406,2,2,1
OREGON,2019,Lightning,0.00000,0.00000,0.00000,0,12000.00000,13940.41647,0.07052,1,1,1
OREGON,2019,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,26000.00000,30204.23568,0.53691,1,1,9
OREGON,2019,Tornado,2000.00000,2323.40274,0.00286,1,29000.00000,33689.33980,0.04145,1,1,2
OREGON,2019,Wildfire,0.00000,0.00000,0.00000,0,300000.00000,348510.41172,9.65276,1,1,3
OREGON,2019,Wind,0.00000,0.00000,0.00000,0,926000.00000,1075735.47086,9.09399,2,2,18
OREGON,2019,Winter Weather,0.00000,0.00000,0.00000,0,18874000.01000,21925951.71456,361.20329,4,4,14
OREGON,2020,Flooding,0.00000,0.00000,0.00000,0,40579000.00000,46607413.52354,622.12295,3,3,3
OREGON,2020,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,20500.00000,23545.47863,0.17417,2,2,5
OREGON,2020,Tornado,0.00000,0.00000,0.00000,0,40000.00000,45942.39732,0.87138,1,1,1
OREGON,2020,Wildfire,0.00000,0.00000,0.00000,0,10000000.00000,11485599.33057,51.36213,8,24,9
OREGON,2020,Wind,0.00000,0.00000,0.00000,0,3621020500.00000,4158959063.07977,24495.24234,2,2,35
OREGON,2021,Coastal,0.00000,0.00000,0.00000,0,10000.00000,11436.94903,0.34202,2,2,4
OREGON,2021,Flooding,0.00000,0.00000,0.00000,0,60000.00000,68621.69417,2.46770,1,1,1
OREGON,2021,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,4,10
OREGON,2021,Landslide,0.00000,0.00000,0.00000,0,35000.00000,40029.32160,0.04971,1,1,1
OREGON,2021,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,500000.00000,571847.45142,75.22329,1,1,3
OREGON,2021,Wind,0.00000,0.00000,0.00000,0,508449.99000,581511.66191,75.29140,1,1,19
OREGON,2021,Winter Weather,0.00000,0.00000,0.00000,0,10100000.00000,11551318.51863,76.73570,3,3,6
OREGON,2022,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,2,2
OREGON,2022,Flooding,0.00000,0.00000,0.00000,0,25000.00000,26602.53674,0.49625,1,1,1
OREGON,2022,Fog,0.00000,0.00000,0.00000,0,2000000.01000,2128202.94956,14.55105,1,1,3
OREGON,2022,Hail,0.00000,0.00000,0.00000,0,50000.00000,53205.07347,0.12575,1,1,2
OREGON,2022,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,6,12
OREGON,2022,Landslide,0.00000,0.00000,0.00000,0,57000.00000,60653.78376,0.26576,1,1,3
OREGON,2022,Lightning,0.00000,0.00000,0.00000,0,1200.00000,1276.92176,0.00302,1,1,1
OREGON,2022,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,52500.00000,55865.32715,0.07139,2,2,2
OREGON,2022,Tornado,0.00000,0.00000,0.00000,0,75000.00000,79807.61021,0.20247,1,1,2
OREGON,2022,Wildfire,0.00000,0.00000,0.00000,0,500000.00000,532050.73473,3.18468,2,2,4
OREGON,2022,Wind,0.00000,0.00000,0.00000,0,7070249.99000,7523463.40381,100.42054,2,2,49
OREGON,2023,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,4
OREGON,2023,Flooding,0.00000,0.00000,0.00000,0,114000.00000,114000.00000,3.67075,2,2,3
OREGON,2023,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,4
OREGON,2023,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,2,1
OREGON,2023,Wind,0.00000,0.00000,0.00000,0,54000.00000,54000.00000,0.31844,1,1,16
OREGON,2023,Winter Weather,0.00000,0.00000,0.00000,0,20000000.00000,20000000.00000,119.29497,1,1,4
PENNSYLVANIA,2000,Flooding,0.00000,0.00000,0.00000,0,30326000.00000,53019448.87809,170.35386,2,3,57
PENNSYLVANIA,2000,Hail,0.00000,0.00000,0.00000,0,10000.00000,17483.16589,0.36943,1,1,4
PENNSYLVANIA,2000,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,4,6
PENNSYLVANIA,2000,Lightning,0.00000,0.00000,0.00000,0,536000.00000,937097.69171,2.64671,1,1,21
PENNSYLVANIA,2000,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1261000.00000,2204627.21873,22.34775,1,1,256
PENNSYLVANIA,2000,Tornado,0.00000,0.00000,0.00000,0,5000.00000,8741.58295,0.10927,1,1,1
PENNSYLVANIA,2000,Wind,0.00000,0.00000,0.00000,0,3828400.00000,6693255.22934,88.36548,1,1,342
PENNSYLVANIA,2000,Winter Weather,0.00000,0.00000,0.00000,0,2520000.00000,4405757.80429,26.65163,2,2,33
PENNSYLVANIA,2001,Flooding,0.00000,0.00000,0.00000,0,62996000.00000,107089684.37017,217.98368,2,2,22
PENNSYLVANIA,2001,Hail,2005000.00000,3408388.10658,12.30192,1,10000.00000,16999.44193,3.36956,1,1,3
PENNSYLVANIA,2001,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,5,7
PENNSYLVANIA,2001,Lightning,0.00000,0.00000,0.00000,0,731000.00000,1242659.20494,2.41015,1,1,12
PENNSYLVANIA,2001,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,943000.00000,1603047.37382,29.98774,1,1,97
PENNSYLVANIA,2001,Tornado,0.00000,0.00000,0.00000,0,1235000.00000,2099431.07812,43.16650,1,1,9
PENNSYLVANIA,2001,Wind,0.00000,0.00000,0.00000,0,1547850.00000,2631258.61884,43.42305,2,2,169
PENNSYLVANIA,2001,Winter Weather,0.00000,0.00000,0.00000,0,1445000.00000,2456419.35861,19.02519,4,4,46
PENNSYLVANIA,2002,Flooding,0.00000,0.00000,0.00000,0,10750000.00000,17989973.61604,89.70921,2,2,46
PENNSYLVANIA,2002,Hail,0.00000,0.00000,0.00000,0,205000.00000,343064.61314,2.30639,1,1,21
PENNSYLVANIA,2002,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,10,11
PENNSYLVANIA,2002,Lightning,0.00000,0.00000,0.00000,0,241000.00000,403310.10618,0.96453,1,1,8
PENNSYLVANIA,2002,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,6452500.00000,10798167.88442,26.39857,1,1,185
PENNSYLVANIA,2002,Tornado,0.00000,0.00000,0.00000,0,4880000.00000,8166611.27872,82.41920,1,1,17
PENNSYLVANIA,2002,Wind,0.00000,0.00000,0.00000,0,7572500.00000,12672472.11232,44.79191,2,2,220
PENNSYLVANIA,2002,Winter Weather,0.00000,0.00000,0.00000,0,4580000.00000,7664565.50339,40.76815,3,3,34
PENNSYLVANIA,2003,Flooding,20000.00000,32723.92574,0.67006,1,59724000.00000,97720187.03206,1038.64756,6,6,87
PENNSYLVANIA,2003,Hail,0.00000,0.00000,0.00000,0,22100.00000,36159.93794,0.70107,1,1,4
PENNSYLVANIA,2003,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,6,3
PENNSYLVANIA,2003,Lightning,0.00000,0.00000,0.00000,0,511000.00000,836096.30255,2.53915,1,1,9
PENNSYLVANIA,2003,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,2142000.00000,3504732.44630,28.20701,1,1,228
PENNSYLVANIA,2003,Tornado,0.00000,0.00000,0.00000,0,47030000.00000,76950311.36759,1691.39141,1,1,9
PENNSYLVANIA,2003,Wind,0.00000,0.00000,0.00000,0,40167000.00000,65721096.25137,218.59948,2,16,396
PENNSYLVANIA,2003,Winter Weather,0.00000,0.00000,0.00000,0,17790000.00000,29107931.94194,179.25936,4,16,52
PENNSYLVANIA,2004,Flooding,0.00000,0.00000,0.00000,0,446846000.00000,712162566.98021,7165.72546,3,3,146
PENNSYLVANIA,2004,Hail,0.00000,0.00000,0.00000,0,1002000.00000,1596941.43422,7.57154,1,1,4
PENNSYLVANIA,2004,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
PENNSYLVANIA,2004,Lightning,0.00000,0.00000,0.00000,0,412000.00000,656626.61766,4.46554,1,1,13
PENNSYLVANIA,2004,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1157000.00000,1843973.29280,19.87151,1,1,134
PENNSYLVANIA,2004,Tornado,0.00000,0.00000,0.00000,0,22226000.00000,35422774.76737,302.38085,1,1,12
PENNSYLVANIA,2004,Wildfire,0.00000,0.00000,0.00000,0,100000.00000,159375.39264,2.62801,1,1,1
PENNSYLVANIA,2004,Wind,0.00000,0.00000,0.00000,0,2238340.00000,3567363.16354,30.84046,2,3,246
PENNSYLVANIA,2004,Winter Weather,0.00000,0.00000,0.00000,0,10262500.00000,16355899.66931,162.29083,3,3,57
PENNSYLVANIA,2005,Flooding,0.00000,0.00000,0.00000,0,139300000.00000,214734635.11835,1140.13470,15,15,83
PENNSYLVANIA,2005,Hail,0.00000,0.00000,0.00000,0,11000.00000,16956.79100,0.35214,1,1,2
PENNSYLVANIA,2005,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,4,10
PENNSYLVANIA,2005,Landslide,0.00000,0.00000,0.00000,0,50000.00000,77076.32273,0.24748,1,1,1
PENNSYLVANIA,2005,Lightning,0.00000,0.00000,0.00000,0,2688000.00000,4143623.10982,7.47606,1,1,31
PENNSYLVANIA,2005,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1342000.00000,2068728.50200,26.64829,2,2,231
PENNSYLVANIA,2005,Tornado,0.00000,0.00000,0.00000,0,265000.00000,408504.51045,11.28152,1,1,3
PENNSYLVANIA,2005,Wind,0.00000,0.00000,0.00000,0,1532000.00000,2361618.52837,28.87653,2,2,283
PENNSYLVANIA,2005,Winter Weather,0.00000,0.00000,0.00000,0,20784000.00000,32039085.83130,297.41166,3,3,87
PENNSYLVANIA,2006,Flooding,3000000.00000,4480061.26275,13.34397,4,531530000.00000,793762320.99592,10879.15802,4,4,68
PENNSYLVANIA,2006,Hail,0.00000,0.00000,0.00000,0,9000.00000,13440.18379,0.13297,1,1,3
PENNSYLVANIA,2006,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,7
PENNSYLVANIA,2006,Lightning,0.00000,0.00000,0.00000,0,306500.00000,457712.92568,0.81790,1,1,9
PENNSYLVANIA,2006,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1269500.00000,1895812.59102,14.62892,1,1,124
PENNSYLVANIA,2006,Tornado,25000.00000,37333.84386,0.07775,1,3365000.00000,5025135.38305,19.08151,1,1,8
PENNSYLVANIA,2006,Wildfire,0.00000,0.00000,0.00000,0,105000.00000,156802.14420,0.25322,1,1,2
PENNSYLVANIA,2006,Wind,0.00000,0.00000,0.00000,0,3984500.00000,5950268.03380,43.96947,2,2,288
PENNSYLVANIA,2006,Winter Weather,0.00000,0.00000,0.00000,0,885000.00000,1321618.07251,8.55694,2,2,14
PENNSYLVANIA,2007,Flooding,0.00000,0.00000,0.00000,0,29683000.00000,43099649.08626,125.04073,3,3,64
PENNSYLVANIA,2007,Hail,0.00000,0.00000,0.00000,0,1651000.00000,2397248.27819,29.57721,1,1,8
PENNSYLVANIA,2007,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,2
PENNSYLVANIA,2007,Landslide,0.00000,0.00000,0.00000,0,99.00000,143.74778,0.00019,1,1,1
PENNSYLVANIA,2007,Lightning,0.00000,0.00000,0.00000,0,2736000.00000,3972665.83230,12.52127,1,1,20
PENNSYLVANIA,2007,Severe Storm/Thunder Storm,2500.00000,3629.99436,0.04079,1,2828000.00000,4106249.62490,31.44309,1,1,166
PENNSYLVANIA,2007,Tornado,0.00000,0.00000,0.00000,0,710000.00000,1030918.39946,11.71139,1,1,5
PENNSYLVANIA,2007,Wildfire,0.00000,0.00000,0.00000,0,1200000.00000,1742397.29487,5.91010,1,1,1
PENNSYLVANIA,2007,Wind,2500.00000,3629.99436,0.04079,1,4102000.00000,5956094.75295,35.91001,2,2,237
PENNSYLVANIA,2007,Winter Weather,0.00000,0.00000,0.00000,0,2495000.00000,3622734.37558,20.50965,3,3,38
PENNSYLVANIA,2008,Flooding,10000.00000,13983.08972,0.15796,1,1601500.00000,2239391.81904,10.76106,2,2,27
PENNSYLVANIA,2008,Hail,0.00000,0.00000,0.00000,0,590000.00000,825002.29362,8.07804,1,1,5
PENNSYLVANIA,2008,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,7,8
PENNSYLVANIA,2008,Hurricane/Tropical Storm,0.00000,0.00000,0.00000,0,100000.00000,139830.89722,0.34546,1,1,1
PENNSYLVANIA,2008,Lightning,0.00000,0.00000,0.00000,0,1014000.00000,1417885.29785,13.08432,1,1,26
PENNSYLVANIA,2008,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,3402250.00000,4757396.70081,32.16390,1,1,161
PENNSYLVANIA,2008,Tornado,0.00000,0.00000,0.00000,0,1505000.00000,2104455.00322,6.19640,1,1,2
PENNSYLVANIA,2008,Wind,0.00000,0.00000,0.00000,0,24034250.00000,33607307.41609,298.68374,2,2,322
PENNSYLVANIA,2008,Winter Weather,0.00000,0.00000,0.00000,0,20482000.00000,28640164.36945,130.12193,3,3,58
PENNSYLVANIA,2009,Flooding,0.00000,0.00000,0.00000,0,32924000.00000,46202302.07268,139.00531,5,5,52
PENNSYLVANIA,2009,Hail,450000.00000,631485.72266,1.10091,1,28000.00000,39292.44497,0.43308,1,1,6
PENNSYLVANIA,2009,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,6,3
PENNSYLVANIA,2009,Lightning,0.00000,0.00000,0.00000,0,647000.00000,907936.13902,2.43169,1,1,15
PENNSYLVANIA,2009,Severe Storm/Thunder Storm,100.00000,140.33016,0.00137,1,3590250.00000,5038203.59059,34.19596,1,1,204
PENNSYLVANIA,2009,Tornado,0.00000,0.00000,0.00000,0,2035000.00000,2855718.76801,12.50695,1,1,7
PENNSYLVANIA,2009,Wind,100.00000,140.33016,0.00137,1,14825250.00000,20804297.13288,132.97659,3,3,332
PENNSYLVANIA,2009,Winter Weather,0.00000,0.00000,0.00000,0,3104000.00000,4355848.18472,24.56037,3,3,21
PENNSYLVANIA,2010,Flooding,0.00000,0.00000,0.00000,0,10320000.00000,14248360.07472,191.34044,3,3,60
PENNSYLVANIA,2010,Hail,0.00000,0.00000,0.00000,0,706000.00000,974742.46248,9.27086,1,1,10
PENNSYLVANIA,2010,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,5,9
PENNSYLVANIA,2010,Lightning,300000.00000,414196.51380,1.00527,1,1195000.00000,1649882.77997,3.11906,1,1,14
PENNSYLVANIA,2010,Severe Storm/Thunder Storm,10000.00000,13806.55046,0.05146,1,4296750.00000,5932329.56890,40.56647,1,1,406
PENNSYLVANIA,2010,Tornado,0.00000,0.00000,0.00000,0,1680000.00000,2319500.47728,19.74534,1,1,20
PENNSYLVANIA,2010,Wind,10000.00000,13806.55046,0.05146,1,5961720.00000,8231078.80084,46.76005,2,2,493
PENNSYLVANIA,2010,Winter Weather,0.00000,0.00000,0.00000,0,23750000.00000,32790557.34250,77.39995,6,6,17
PENNSYLVANIA,2011,Avalanche,0.00000,0.00000,0.00000,0,99.00000,132.50237,0.00016,1,1,1
PENNSYLVANIA,2011,Flooding,700000.00000,936885.47426,3.48003,5,335158500.00000,448578757.46198,5419.24202,6,6,163
PENNSYLVANIA,2011,Hail,0.00000,0.00000,0.00000,0,377500.00000,505248.95219,2.79901,1,1,8
PENNSYLVANIA,2011,Heat,0.00000,0.00000,0.00000,0,25000.00000,33460.19551,0.02172,2,4,12
PENNSYLVANIA,2011,Hurricane/Tropical Storm,0.00000,0.00000,0.00000,0,7170000.00000,9596384.07202,23.53298,2,2,16
PENNSYLVANIA,2011,Landslide,0.00000,0.00000,0.00000,0,25367.00000,33951.39118,0.02764,1,1,6
PENNSYLVANIA,2011,Lightning,0.00000,0.00000,0.00000,0,462720.00000,619308.06664,1.42397,1,1,19
PENNSYLVANIA,2011,Severe Storm/Thunder Storm,2500.00000,3346.01955,0.00766,1,2995500.00000,4009200.62590,44.32087,1,1,470
PENNSYLVANIA,2011,Tornado,0.00000,0.00000,0.00000,0,5175000.00000,6926260.47039,34.93380,1,1,32
PENNSYLVANIA,2011,Wind,2500.00000,3346.01955,0.00766,1,6109500.00000,8177002.57852,92.60161,3,3,594
PENNSYLVANIA,2011,Winter Weather,0.00000,0.00000,0.00000,0,3200000.00000,4282905.02517,22.76648,3,3,18
PENNSYLVANIA,2012,Flooding,0.00000,0.00000,0.00000,0,1595000.00000,2091478.37588,9.19571,2,2,54
PENNSYLVANIA,2012,Hail,0.00000,0.00000,0.00000,0,278000.00000,364533.53511,4.24638,1,1,12
PENNSYLVANIA,2012,Heat,0.00000,0.00000,0.00000,0,10000.00000,13112.71709,0.01621,2,4,11
PENNSYLVANIA,2012,Landslide,0.00000,0.00000,0.00000,0,99.00000,129.81590,0.00011,1,1,1
PENNSYLVANIA,2012,Lightning,0.00000,0.00000,0.00000,0,832000.00000,1090978.06190,3.06701,1,1,17
PENNSYLVANIA,2012,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,4701125.00000,6164452.21304,67.74243,1,1,564
PENNSYLVANIA,2012,Tornado,1500.00000,1966.90756,0.01299,1,9335000.00000,12240721.40365,34.12114,1,1,11
PENNSYLVANIA,2012,Wildfire,0.00000,0.00000,0.00000,0,10000.00000,13112.71709,0.02338,1,1,1
PENNSYLVANIA,2012,Wind,0.00000,0.00000,0.00000,0,23985125.00000,31451015.84967,165.51884,3,3,725
PENNSYLVANIA,2012,Winter Weather,0.00000,0.00000,0.00000,0,2025000.00000,2655325.21075,16.37827,3,3,17
PENNSYLVANIA,2013,Flooding,15000.00000,19385.13003,0.28847,1,15609500.00000,20172812.48530,268.47198,3,3,144
PENNSYLVANIA,2013,Hail,0.00000,0.00000,0.00000,0,99000.00000,127941.85823,1.13135,1,1,8
PENNSYLVANIA,2013,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,6,3
PENNSYLVANIA,2013,Landslide,0.00000,0.00000,0.00000,0,99.00000,127.94186,0.00043,1,1,1
PENNSYLVANIA,2013,Lightning,0.00000,0.00000,0.00000,0,282500.00000,365086.61566,0.84357,1,1,19
PENNSYLVANIA,2013,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,2846875.00000,3679136.13787,37.57278,1,1,693
PENNSYLVANIA,2013,Tornado,0.00000,0.00000,0.00000,0,521500.00000,673956.35421,5.87907,1,1,8
PENNSYLVANIA,2013,Wind,0.00000,0.00000,0.00000,0,2957875.00000,3822586.10013,38.28552,1,2,740
PENNSYLVANIA,2013,Winter Weather,0.00000,0.00000,0.00000,0,2630000.00000,3398859.46612,20.22164,4,4,28
PENNSYLVANIA,2014,Avalanche,0.00000,0.00000,0.00000,0,33.00000,41.96651,0.00003,1,1,1
PENNSYLVANIA,2014,Flooding,0.00000,0.00000,0.00000,0,11388000.00000,14482261.29725,55.74869,2,2,79
PENNSYLVANIA,2014,Hail,0.00000,0.00000,0.00000,0,124000.00000,157692.34289,2.06315,1,1,13
PENNSYLVANIA,2014,Landslide,0.00000,0.00000,0.00000,0,1469.00000,1868.14558,0.00152,1,1,3
PENNSYLVANIA,2014,Lightning,0.00000,0.00000,0.00000,0,1413000.00000,1796929.68151,3.74147,1,1,34
PENNSYLVANIA,2014,Severe Storm/Thunder Storm,1000.00000,1271.71244,0.00931,1,1259625.00000,1601880.78561,16.73467,1,1,440
PENNSYLVANIA,2014,Tornado,0.00000,0.00000,0.00000,0,318500.00000,405040.41299,8.00995,1,1,10
PENNSYLVANIA,2014,Wind,1000.00000,1271.71244,0.00931,1,1799625.00000,2288605.50466,20.47119,2,2,511
PENNSYLVANIA,2014,Winter Weather,0.00000,0.00000,0.00000,0,2590000.00000,3293735.22654,14.44733,3,3,26
PENNSYLVANIA,2015,Avalanche,0.00000,0.00000,0.00000,0,12695.00000,16125.24913,0.01312,1,1,1
PENNSYLVANIA,2015,Flooding,0.00000,0.00000,0.00000,0,4119000.00000,5231973.30810,69.23347,2,2,71
PENNSYLVANIA,2015,Hail,0.00000,0.00000,0.00000,0,26000.00000,33025.32314,0.10836,1,1,3
PENNSYLVANIA,2015,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,2,3
PENNSYLVANIA,2015,Landslide,0.00000,0.00000,0.00000,0,297.00000,377.25081,0.00134,1,1,4
PENNSYLVANIA,2015,Lightning,0.00000,0.00000,0.00000,0,14000.00000,17782.86631,0.03062,1,1,6
PENNSYLVANIA,2015,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,4316925.00000,5483378.58050,19.38696,1,1,552
PENNSYLVANIA,2015,Tornado,0.00000,0.00000,0.00000,0,5265000.00000,6687627.93570,16.38786,1,1,11
PENNSYLVANIA,2015,Wildfire,0.00000,0.00000,0.00000,0,3500.00000,4445.71658,0.01722,2,2,4
PENNSYLVANIA,2015,Wind,0.00000,0.00000,0.00000,0,5324925.00000,6763744.95451,23.29205,2,2,612
PENNSYLVANIA,2015,Winter Weather,0.00000,0.00000,0.00000,0,1475000.00000,1873551.98579,10.31194,3,3,16
PENNSYLVANIA,2016,Flooding,445000.00000,548225.98510,4.77461,1,44960000.00000,55389304.02308,1784.04864,2,2,66
PENNSYLVANIA,2016,Hail,0.00000,0.00000,0.00000,0,13000.00000,16015.59058,0.31404,1,1,4
PENNSYLVANIA,2016,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,2
PENNSYLVANIA,2016,Landslide,0.00000,0.00000,0.00000,0,15000.00000,18479.52759,0.49661,1,1,1
PENNSYLVANIA,2016,Lightning,0.00000,0.00000,0.00000,0,2050.00000,2525.53544,0.00830,1,1,8
PENNSYLVANIA,2016,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1814750.00000,2235714.84599,22.38551,1,1,345
PENNSYLVANIA,2016,Tornado,0.00000,0.00000,0.00000,0,8201000.00000,10103373.71649,23.33650,1,1,9
PENNSYLVANIA,2016,Wind,35010.00000,43131.21739,0.63326,1,2025760.00000,2495672.52041,24.46356,2,2,368
PENNSYLVANIA,2016,Winter Weather,10000.00000,12319.68506,0.04088,2,3600000.00000,4435086.62107,30.28473,3,3,21
PENNSYLVANIA,2017,Flooding,2010.00000,2426.02565,0.00579,1,6595110.00000,7960152.25529,87.13271,2,2,87
PENNSYLVANIA,2017,Hail,0.00000,0.00000,0.00000,0,15000.00000,18104.66904,0.37033,1,1,5
PENNSYLVANIA,2017,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
PENNSYLVANIA,2017,Lightning,0.00000,0.00000,0.00000,0,757570.00000,914370.27495,1.77993,1,1,12
PENNSYLVANIA,2017,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,4371030.00000,5275736.76746,31.67314,1,1,603
PENNSYLVANIA,2017,Tornado,1000.00000,1206.97794,0.04901,1,2110000.00000,2546723.44490,41.52788,1,1,25
PENNSYLVANIA,2017,Wind,20.00000,24.13956,0.00008,1,5058070.00000,6104978.88859,36.47117,2,2,625
PENNSYLVANIA,2017,Winter Weather,0.00000,0.00000,0.00000,0,26770000.00000,32310799.34591,120.21199,4,4,12
PENNSYLVANIA,2018,Flooding,382000.00000,457991.87035,0.84564,2,19364500.00000,23216710.92487,111.41953,4,4,150
PENNSYLVANIA,2018,Hail,1000.00000,1198.93160,0.00861,1,10500.00000,12588.78178,0.29857,1,1,3
PENNSYLVANIA,2018,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,2
PENNSYLVANIA,2018,Lightning,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
PENNSYLVANIA,2018,Severe Storm/Thunder Storm,500.00000,599.46580,0.01642,1,877750.00000,1052362.20994,17.80660,1,1,329
PENNSYLVANIA,2018,Tornado,0.00000,0.00000,0.00000,0,6583000.00000,7892566.70807,43.60168,1,1,18
PENNSYLVANIA,2018,Wind,500.00000,599.46580,0.01642,1,1077750.00000,1292148.52949,18.68797,1,1,333
PENNSYLVANIA,2018,Winter Weather,0.00000,0.00000,0.00000,0,2735000.00000,3279077.91988,30.14707,3,3,20
PENNSYLVANIA,2019,Flooding,173000.00000,200974.33743,1.09908,1,24252500.00000,28174162.53448,178.58202,2,2,161
PENNSYLVANIA,2019,Hail,0.00000,0.00000,0.00000,0,30000.00000,34851.04117,0.19740,1,1,2
PENNSYLVANIA,2019,Lightning,0.00000,0.00000,0.00000,0,70000.00000,81319.09607,1.08440,1,1,7
PENNSYLVANIA,2019,Severe Storm/Thunder Storm,1500.00000,1742.55206,0.00928,1,1748750.00000,2031525.27501,35.95089,1,1,587
PENNSYLVANIA,2019,Tornado,0.00000,0.00000,0.00000,0,2770000.00000,3217912.80159,154.86862,1,1,23
PENNSYLVANIA,2019,Wind,500.00000,580.85069,0.00309,1,2175750.00000,2527571.76103,40.78890,2,2,604
PENNSYLVANIA,2019,Winter Weather,0.00000,0.00000,0.00000,0,482000.00000,559940.06150,3.48895,3,3,11
PENNSYLVANIA,2020,Flooding,6000.00000,6891.35960,0.09320,1,7002000.00000,8042216.65127,45.18469,31,31,58
PENNSYLVANIA,2020,Hail,0.00000,0.00000,0.00000,0,2000.00000,2297.11987,0.03922,1,1,1
PENNSYLVANIA,2020,Lightning,0.00000,0.00000,0.00000,0,10000.00000,11485.59933,0.22116,1,1,3
